,popularity,budget,revenue,original_title,genres,production_companies,vote_count,vote_average,release_year
188,0.7879689999999989,0,231737,The Invitation,Thriller,Pandastorm Pictures,192,6.4,2015
189,0.781809,0,0,The Benefactor,Drama,KSM,55,4.5,2015
190,0.7739090000000001,0,0,Open Season: Scared Silly,Animation|Comedy|Family|Adventure,Sony Pictures Animation,33,5.6,2015
191,0.77107,0,134552,Cop Car,Thriller,Park Pictures|Audax Films|Dark Arts Film|End Cue,174,5.5,2015
192,0.768138,0,0,Mojave,Thriller,Atlas Independent|Henceforth Pictures|Highland Film Group|MICA Entertainment,17,4.3,2015
193,0.758133,0,3214116,Sleeping with Other People,Comedy,Sidney Kimmel Entertainment|Gary Sanchez Productions|IM Global,197,6.2,2015
194,0.747541,11000000,0,Forsaken,Western|Drama,Minds Eye Entertainment|Panacea Entertainment|Moving Pictures Media,53,5.6,2015
195,0.738404,0,8413144,Amy,Documentary|Music,On The Corner Films|Universal Music,345,7.5,2015
196,0.7299,0,0,Madame Bovary,Drama,A Company Filmproduktionsgesellschaft|Aleph Motion Pictures|Aden Film,52,5.3,2015
197,0.719407,0,0,The Hallow,Fantasy|Horror,Prescience|Bord Scannan na hEireann / Irish Film Board|Fantastic Films|Altitude Film Entertainment|Occupant Entertainment,122,4.9,2015
198,0.7141310000000001,0,0,Barbie in Princess Power,Family|Animation,Mattel Playground Productions,13,5.5,2015
199,0.7073550000000001,0,0,Howl,Horror,Starchild Pictures,62,4.9,2015
200,0.706023,7000000,573335,Freeheld,Romance|Drama,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,86,7.1,2015
201,0.7013699999999989,0,0,Man Up,Romance|Comedy,Big Talk Productions|StudioCanal,264,6.5,2015
202,0.699932,3000000,695269,Love,Drama|Romance,Wild Bunch|Les CinÃ©mas de la Zone|Rectangle Productions|Scope Pictures|RT Features,307,4.7,2015
203,0.69957,9600000,2541554,Truth,Drama,Echo Lake Entertainment|RatPac Entertainment|Mythology Entertainment (II),89,6.4,2015
204,0.696184,0,0,Return to Sender,Thriller,Voltage Pictures|Arrow Films|Boo Pictures,88,5.0,2015
205,0.690479,10000000,10835752,Danny Collins,Comedy|Drama|Music,Big Indie Pictures|ShivHans Pictures,114,6.6,2015
206,0.6895789999999989,15000000,3020664,Rock the Kasbah,Comedy|Music|War,Shangri-La Entertainment|QED International|Dune Films|Venture Forth,56,5.1,2015
207,0.689571,2240000,0,Fathers and Daughters,Drama,Andrea Leone Films|Fear of God Films|Busted Shark Productions,142,7.0,2015
208,0.6737920000000001,1000000,14444999,"Hello, My Name Is Doris",Comedy|Drama|Romance,Red Crown Productions|Haven Entertainment,87,6.6,2015
209,0.669351,13000000,1784763,The Vatican Tapes,Thriller|Horror,Lakeshore Entertainment|Lionsgate|H2F Entertainment|Pantelion Films,164,4.5,2015
210,0.661471,8000000,1411927,99 Homes,Drama,Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Broad Green Pictures|Noruz Films,121,6.8,2015
211,0.6611630000000001,14000000,12314651,Hot Tub Time Machine 2,Comedy,Paramount Pictures|Metro-Goldwyn-Mayer (MGM),244,5.0,2015
212,0.654335,0,0,Knight of Cups,Romance|Drama,Waypoint Entertainment|Dogwood Films,101,5.7,2015
213,0.654046,4000000,143101,Manglehorn,Drama,Worldview Entertainment,35,5.0,2015
214,0.649628,0,0,Mississippi Grind,Drama,Electric City Entertainment|Sycamore Pictures|Gowanus Projections,74,5.7,2015
215,0.644786,0,0,400 Days,Mystery|Science Fiction|Thriller,New Artists Alliance,98,4.2,2015
216,0.640151,0,0,Lava,Animation|Comedy|Family|Fantasy|Music,Pixar Animation Studios,298,7.3,2015
217,0.638556999999999,0,0,Air,Thriller|Science Fiction,Automatik Entertainment|Circle of Confusion|Skybound Entertainment,135,4.7,2015
218,0.633608,0,0,Riot,Action,Mainstay Productions,11,5.0,2015
219,0.629560999999999,0,0,Septembers of Shiraz,Drama|Thriller,Eclectic pictures|AMBI Group,14,5.9,2015
220,0.607124,0,8034,Every Thing Will Be Fine,Drama,Neue Road Movies|Film i VÃ¤st|Montauk Productions|GÃ¶ta Film,44,5.1,2015
221,0.606113,0,0,Extinction,Drama|Horror|Science Fiction,Vaca Films|La Ferme! Productions|Laokoon Filmgroup|Ombra Films|TelefÃ³nica Studios,135,5.3,2015
222,0.604928,0,0,The Childhood of a Leader,Mystery|Drama|Horror,Hepp Film|Bow and Arrow Entertainment|FilmTeam|Bron Capital Partners,25,3.6,2015
223,0.602165,8000000,35991087,A Walk in the Woods,Drama|Adventure|Comedy,Wildwood Enterprises|Route One Films,171,5.4,2015
224,0.599751,0,0,Clown,Horror,Zed Filmworks|Cross Creek Pictures|Vertebra Films|PS 260,182,5.2,2015
225,0.599655,3300000,64110728,The Lazarus Effect,Thriller|Horror,Lionsgate|Blumhouse Productions|Chapter One Films,327,4.9,2015
226,0.589472,0,0,Batman vs. Robin,Action|Adventure|Animation,Warner Bros. Animation|DC Entertainment,142,6.8,2015
227,0.586735,8000000,0,Careful What You Wish For,Thriller,Hyde Park Entertainment|Troika Pictures|Amasia Entertainment|Merced Media Partners|Roberi Media,57,5.4,2015
228,0.584363,0,0,Racing Extinction,Adventure|Documentary,,36,7.8,2015
229,0.577814,35000000,14431253,Unfinished Business,Comedy,Studio Babelsberg|Regency Enterprises|Escape Artists|New Regency Pictures,241,4.9,2015
230,0.570743999999999,2000000,45431,Lost River,Fantasy|Thriller,Bold Films|Marc Platt Productions|Phantasma,129,5.7,2015
231,0.569443,0,0,Cobain: Montage of Heck,Music|Documentary,HBO Documentary Films|Public Road Productions,197,7.5,2015
232,0.561032,0,0,Hyena Road,War|Drama,Rhombus Media|International Traders|Buffalo Gal Pictures|Whizbang Films|Triple 7 Films,29,5.7,2015
233,0.560743999999999,7000000,0,Criminal Activities,Thriller|Crime|Drama,NeeNee Productions|Capacity Pictures|May Day Movies,67,5.9,2015
234,0.560423,12000000,0,Life,Drama,See-Saw Films,75,5.9,2015
235,0.553238,0,45710059,"McFarland, USA",Drama,Walt Disney Pictures|Mayhem Pictures,139,7.4,2015
236,0.5485869999999989,0,0,Backtrack,Horror|Mystery,Head Gear Films|Screen Australia|Metrol Technology|Bankside Films,52,5.4,2015
237,0.5478270000000001,0,0,X+Y,Drama,Original Pictures|Head Gear Films|Minnow Films,133,6.0,2015
238,0.546458,3000000,0,Home Sweet Hell,Drama|Comedy,Darko Entertainment|Passcode Entertainment|Donnybrook4 Productions,136,4.9,2015
239,0.542568,6000000,0,Ooops! Noah is Gone...,Animation|Adventure|Comedy,Skyline Entertainment|Moetion Films|Ulysses Filmproduktion|Fabrique d'images,50,5.7,2015
240,0.5327,0,0,The Unspoken,Thriller|Horror,Lighthouse Pictures|Sapphire Fire Limited,10,4.1,2015
241,0.532239,0,0,Hot Girls Wanted,Documentary,Two to Tangle Productions,158,5.9,2015
242,0.532205,100000,42664410,The Gallows,Horror|Thriller,New Line Cinema|Blumhouse Productions|Management 360|Tremendum Pictures,247,5.0,2015
243,0.52985,0,0,Dirty Weekend,Drama|Comedy,Horsethief Pictures,12,4.8,2015
244,0.527957,0,0,I Spit on Your Grave III: Vengeance is Mine,Horror|Thriller,Cinetel Films,100,5.0,2015
245,0.526642,0,0,Experimenter,History|Drama,FJ Productions|BB Film Productions,94,6.9,2015
246,0.524315,10000000,3334927,By the Sea,Drama|Romance,Plan B Entertainment|Jolie Pas|Pellikola,82,5.4,2015
247,0.52025,0,0,Woodlawn,Drama,Sony Pictures,32,6.8,2015
248,0.516954,0,0,The Hollow,Horror|TV Movie,Sonar Entertainment,19,5.1,2015
249,0.515401,0,0,Visions,Thriller|Horror,Blumhouse Productions|Chapter One Films,67,5.5,2015
250,0.514735,0,1236094,Beyond the Mask,Action,Burns Family Studios,13,6.2,2015
251,0.513386,0,0,I Am Here,Drama|Thriller,Zentropa Entertainments,18,4.0,2015
252,0.50732,0,0,Wild Horses,Crime|Drama,Patriot Pictures,16,4.1,2015
253,0.5048279999999989,0,0,Pressure,Drama|Thriller,Isle of Man Film|Bigscope Films|Pinewood Pictures,29,5.0,2015
254,0.5024890000000001,0,0,Hidden,Thriller|Horror,Primal Pictures|Warner Bros.,96,6.5,2015
255,0.49726499999999996,0,157768,Hell & Back,Fantasy|Comedy|Animation,Freestyle Releasing|ShadowMachine Films,47,4.3,2015
256,0.48635100000000003,21000000,0,Robot Overlords,Adventure|Science Fiction|Action,British Film Institute (BFI)|Northern Ireland Screen|Pinewood Studios|British Film Company|Tempo Productions Limited,63,4.9,2015
257,0.482422,0,0,The Man with the Iron Fists 2,Action,Living Films|Arcade Pictures|Iron Fists,43,4.7,2015
258,0.47784,0,0,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Action|Adventure|Animation|Family,Warner Bros. Animation,17,6.8,2015
259,0.47634099999999996,0,0,Crown for Christmas,TV Movie,,10,7.6,2015
260,0.475473,0,0,Spare Parts,Action|Drama|Family,Brookwell-McNamara Entertainment|Pantelion Film|Televisa|Circle of Confusion,38,6.6,2015
261,0.474788,0,0,The World Made Straight,Drama,Myriad Pictures|Dreambridge Films|Bifrost Pictures,13,5.8,2015
262,0.47462600000000005,0,0,Last Shift,Horror|Thriller,Skyra Entertainment,77,5.6,2015
263,0.473344,0,0,Frankenstein,Horror|Thriller,Eclectic pictures|Summerstorm Entertainment|Bad Badger,14,4.5,2015
264,0.471393,0,0,Cartel Land,Drama|Documentary,The Documentary Group|Our Time Projects,112,7.5,2015
265,0.471091,20000000,0,Superfast!,Comedy,The Safran Company|3 in the Box,60,4.4,2015
266,0.470991,0,0,Moonwalkers,Comedy,Nexus Factory|Partizan Films|Potemkin Productions,53,6.0,2015
267,0.470124,0,0,Chi-Raq,Music|Drama|Crime|Comedy,40 Acres & A Mule Filmworks|Amazon Studios,33,5.9,2015
268,0.467556,5300000,0,Bad Asses on the Bayou,Comedy|Action,Sense and Sensibility Ventures|Silver Nitrate,24,5.8,2015
269,0.465707,0,13603453,Strange Magic,Music|Animation|Family|Fantasy,Lucasfilm|Touchstone Pictures,68,6.1,2015
270,0.46208999999999995,9000000,21571189,Black or White,Drama,Treehouse Pictures,72,6.7,2015
271,0.45959700000000003,0,0,Dead Rising,Horror|Science Fiction,Di Bonaventura Pictures|Contradiction Films|Dead Rising Productions|Legendary Digital Media,82,4.9,2015
272,0.454151,0,0,Deathgasm,Comedy|Horror,The New Zealand Film Commission|Timpson Films|MPI Media Group|Metalheads,83,6.5,2015
273,0.45293900000000004,0,0,Justice League: Gods and Monsters,Action|Animation|Fantasy,DC Comics|Warner Bros. Animation,99,6.9,2015
274,0.45087200000000005,13000000,1646788,I Saw the Light,Drama|Music,Bron Studios|RatPac Entertainment,19,5.6,2015
275,0.45016000000000006,0,316472,Good Kill,Action|Drama|Thriller,Voltage Pictures|Sobini Films|Dune Films,132,5.7,2015
276,0.44426499999999997,0,0,Southbound,Fantasy|Thriller|Horror|Science Fiction,Willowbrook Regent Films,73,6.0,2015
277,0.444193,0,0,Star Trek: Renegades,Action|Science Fiction|Adventure|Fantasy,ST Renegades,31,4.1,2015
278,0.443525,0,0,The Boy,Thriller|Drama|Horror,Chiller Films|SpectreVision,22,6.1,2015
279,0.44283500000000003,0,0,Riley's First Date?,Animation|Family,Walt Disney Pictures|Pixar Animation Studios,137,7.3,2015
280,0.44242700000000007,0,3286448,The Program,Drama,StudioCanal|Working Title Films,107,5.9,2015
281,0.442067,0,0,Lila & Eve,Thriller|Drama,A&E Television Networks|ChickFlick Productions|Lifetime Productions,78,5.2,2015
282,0.441882,0,0,The Final Girls,Horror|Comedy,Groundswell Productions|Ulterior Productions|Studio Solutions,211,6.6,2015
283,0.441402,0,0,He Never Died,Thriller|Horror|Comedy|Drama,Alternate Ending Studios|108 Media,65,6.3,2015
284,0.43959799999999893,0,0,A Very Murray Christmas,Comedy|Music,American Zoetrope|South Beach Productions|Departed Productions,101,5.4,2015
285,0.438409,0,0,Kill Your Friends,Thriller|Comedy|Crime,Altitude Film Entertainment|AI-Film|Unigram,54,5.5,2015
286,0.43708800000000003,0,0,Battle For SkyArk,Family|Science Fiction|Action|Adventure,Mr.Monster,18,3.5,2015
287,0.43558199999999997,5000000,2333684,Jem and the Holograms,Drama|Music|Adventure|Fantasy,Universal Pictures|Blumhouse Productions|Hasbro Studios|Allspark Pictures,69,5.7,2015
288,0.43307299999999893,0,0,The Adderall Diaries,Thriller|Action|Drama,RabbitBandini Productions|Windowseat Films,23,4.8,2015
289,0.429892,10000000,0,Grizzly,Action|Horror|Thriller,Purple Pictures|Paul Schiff Productions|Indomitable Entertainment,35,5.0,2015
290,0.427116,0,0,Where to Invade Next,Documentary,Dog Eat Dog Films|IMG Films,67,7.2,2015
291,0.424813,6000000,90777,Beasts of No Nation,Drama|War,Participant Media|Focus Features|Red Crown Productions,306,7.5,2015
292,0.42316099999999995,0,0,A Christmas Horror Story,Horror,Copperheart Entertainment,56,5.6,2015
293,0.42178999999999994,0,0,Sunset Song,Drama,Iris productions|Hurricane Films|SellOutPictures,19,7.1,2015
294,0.429756,0,4505,Synchronicity,Thriller|Mystery|Science Fiction,Pop Films|Soapbox Films,45,5.3,2015
295,0.417191,0,0,12 Gifts of Christmas,Family|TV Movie,,12,6.3,2015
296,0.415041,0,0,The Pack,Thriller|Horror,Kojo Pictures|Lightning Entertainment|Screen Australia|ProdigyMovies|IFC Midnight,15,5.5,2015
297,0.41491300000000003,3000000,3387000,Demonic,Thriller|Horror,Icon Entertainment International|Dimension Films|First Point Entertainment|IM Global,91,5.0,2015
298,0.370258,0,0,The Girl in the Photographs,Crime|Horror|Thriller,,10,4.7,2015
299,0.41287700000000005,0,0,The Legend of Barney Thomson,Thriller|Drama|Comedy,Sigma Films Ltd.|Trinity Works Entertainment|Latitude Media,21,5.7,2015
300,0.41250299999999995,1000000,0,The Duke of Burgundy,Drama,Pioneer Pictures|Rook Films,58,5.8,2015
301,0.40969799999999995,0,0,88,Thriller|Action,WANGO Films,20,4.4,2015
302,0.405095,0,0,The Girl in the Book,Drama,Varient Busted Buggy Entertainmen,23,6.2,2015
303,0.404511,0,0,Avengers Grimm,Fantasy|Action|Adventure,The Asylum,23,3.8,2015
304,0.40223600000000004,447524,771317,The D Train,Drama|Comedy,Ealing Studios|Electric Dynamite|Rip Cord Productions|Londinium Films,47,4.2,2015
305,0.250209,0,0,The Lion Guard: Return of the Roar,Family|TV Movie|Animation,Walt Disney Television Animation,48,5.9,2015
306,0.399947,0,228136,A Royal Night Out,Thriller|Romance|Drama,Ecosse Films|Scope Pictures|Filmgate Films,42,6.2,2015
307,0.398982,0,0,Parallels,Science Fiction|Action,Fox Digital Studios,92,6.1,2015
308,0.396791,0,830129,Born to Be Blue,Drama|Music,New Real Films|Lumanity Production,16,6.8,2015
309,0.394466,1950000,0,The Marine 4: Moving Target,Thriller|Action,WWE Studios,35,5.7,2015
310,0.393642,0,0,Tales of Halloween,Horror,Epic Pictures Group|Film Entertainment Services,74,5.3,2015
311,0.39356599999999997,1000000,0,Blunt Force Trauma,Adventure|Action,ETA films,23,4.4,2015
312,0.391326,0,0,Operator,Thriller|Action|Drama,Status Media & Entertainment|DV3 Productions|The Forgery|GA2 Productions,16,5.4,2015
313,0.386529,0,0,The Human Centipede 3 (Final Sequence),Horror,Six Entertainment,75,3.5,2015
314,0.38340599999999997,0,49970,Spring,Horror|Romance|Science Fiction,XYZ Films,110,6.5,2015
315,0.383183,0,0,The Intruders,Thriller,Darius Films,26,4.9,2015
316,0.382997,0,0,We Are Still Here,Horror,Dark Sky Films|Snowfort Pictures,91,5.5,2015
317,0.7128899999999989,0,0,Monster High: Haunted,Animation|Family|Fantasy,Mattel Playground Productions,11,7.0,2015
318,0.378836,0,0,3-Headed Shark Attack,Science Fiction|Action|Horror,The Asylum|Syfy,15,3.8,2015
319,0.37668,0,0,Navy Seals vs. Zombies,Horror|Action,Hollywood Media Bridge|Throne Productions,24,3.3,2015
320,0.411416,0,0,Wrecker,Thriller|Action|Horror,IW Wrecker Productions,12,3.6,2015
321,0.37485300000000005,0,0,The Escort,Comedy|Romance,Skyhook Productions|Cloverhill Pictures|Perspective Productions,41,5.9,2015
322,0.37288899999999997,0,0,Martyrs,Drama|Horror|Thriller,Blumhouse Productions|The Safran Company|Temple Hill Entertainment,43,5.0,2015
323,0.371145,0,0,Uncanny,Thriller|Drama|Science Fiction,Accelerated Matter,21,6.1,2015
324,0.370148,0,0,Bad Hair Day,TV Movie|Adventure|Comedy,Muse Entertainment Enterprises,21,6.5,2015
325,0.369529,5000000,0,Area 51,Horror|Thriller|Science Fiction,Insurge Pictures,82,4.4,2015
326,0.369108,0,0,San Andreas Quake,TV Movie|Action|Science Fiction,The Asylum,60,3.7,2015
327,0.36817,6000000,0,The Runner,Drama,Paper Street Films|Back Lot Pictures|KGB Media,35,4.8,2015
328,0.367617,0,0,Advantageous,Science Fiction|Drama|Family,,29,6.4,2015
329,0.36743400000000004,0,0,Partisan,Thriller|Drama,Warp Films Australia|Animal Kingdom|Carver Films,16,5.8,2015
330,0.36603,4400000,0,R.L. Stine's Monsterville: The Cabinet of Souls,Comedy|Horror,EveryWhere Studios,22,7.2,2015
331,0.36590100000000003,10000000,17472,Strangerland,Drama|Thriller,Worldview Entertainment,48,5.0,2015
332,0.329164,0,0,Ashby,Drama|Romance|Comedy,Head Gear Films|Metrol Technology|Langley Park Productions,104,5.9,2015
333,0.35982600000000003,0,0,Beautiful & Twisted,Crime|Drama|Thriller,Sony Pictures Television|Silver Screen Pictures,21,5.4,2015
334,0.35765399999999997,0,0,Ronaldo,Documentary,"On The Corner Films|We Came, We Saw, We Conquered Studios",80,6.5,2015
335,0.357614,0,0,Going Clear: Scientology and the Prison of Belief,Documentary,Jigsaw Productions|HBO Documentary Films|Sky Atlantic,186,7.8,2015
336,0.357567,0,0,Zipper,Thriller|Drama,Protozoa Pictures|Cargo Entertainment|33 Pictures,30,5.5,2015
337,0.35651900000000003,0,0,War Pigs,War|Action,VMI Worldwide|Verdi Productions|Schuetzle Company Productions|The Fyzz Facility,26,4.9,2015
338,0.354624,0,0,Turbo Kid,Adventure|Action|Comedy|Science Fiction,Epic Pictures Group|Timpson Films|EMA Films,136,6.6,2015
339,0.350858,0,0,Barbie in Rock 'N Royals,Animation|Music|Family,Mattel,17,6.3,2015
340,0.350599,0,0,Circle,Drama|Horror|Science Fiction|Thriller,Votiv Films|Taggart Productions,167,6.1,2015
341,0.348306,0,16661077,Monkey Kingdom,Animation|Documentary,Disneynature,39,6.3,2015
342,0.34779699999999997,0,0,Joe Dirt 2: Beautiful Loser,Comedy,Happy Madison Productions,23,4.2,2015
343,0.344994,0,0,Minions: The Competition,Animation,Illumination Entertainment,16,5.9,2015
344,0.344549,0,7449681,I'll See You in My Dreams,Drama|Comedy,Northern Lights Films|Jeff Rice Films|Two Flints,39,6.2,2015
345,0.34253,0,0,Jesse Stone: Lost in Paradise,Drama|TV Movie|Crime|Mystery,Sony Pictures Television,10,5.6,2015
346,0.5740310000000001,0,494506,Steve Jobs: The Man in the Machine,Documentary,Magnolia Pictures|Jigsaw Productions|CNN Films,110,6.2,2015
347,0.33929699999999996,0,0,Babysitter's Black Book,Drama|TV Movie,Johnson Production Group|Shadowland,18,5.9,2015
348,0.5114310000000001,0,0,The Ones Below,Thriller,BBC Films|Kreo Films FZ|Cuba Pictures|Tigerlily Films,33,5.9,2015
349,0.336453,0,0,Tremors 5: Bloodlines,Science Fiction|Action|Horror,Universal 1440 Entertainment,47,5.1,2015
350,0.336107,2000000,2801508,Captive,Crime|Drama|Thriller,Itaca Films|BN Films|Brightside Entertainment|1019 Entertainment|Yoruba Saxon Productions,55,5.7,2015
351,0.335941,0,0,Terminus,Science Fiction|Thriller|Fantasy,Storm Vision Entertainment,39,4.6,2015
352,0.333656,0,0,Andron,Action|Science Fiction,Ambi Pictures,24,4.7,2015
353,0.332921,0,0,How to Plan an Orgy in a Small Town,Comedy,Neophyte Productions,17,4.7,2015
